makeId,modelId,makeName,usage,year,IDV_Category,Price,modelName
20068,21740,Kia,New,2019,II,23613.1299,Optima
20017,21300,Honda,New,2019,II,25478.3575,Insight
20077,21894,Nissan,New,2019,II,27003.2222,Rogue
20088,36444091,Toyota,New,2019,II,17690.3758,YarisSedan
20053,27361,Chevrolet,New,2018,II,29317.8235,MalibuHybrid
20077,30033647,Nissan,New,2019,II,24464.4186,RogueHybrid
20030,35966,Mitsubishi,New,2018,II,24563.75,OutlanderSport
20077,36293534,Nissan,New,2019,II,24835.0281,RogueSport
20030,21466,Mitsubishi,New,2019,II,15291.95,Mirage
20077,36363005,Nissan,New,2019,II,20580.2111,Kicks
20060,58488,FIAT,New,2017,II,22812.0,500X
20089,30003099,Volkswagen,New,2018,II,28635.0,GolfSportWagen
20064,42323,Hyundai,New,2019,II,22842.2895,Veloster
20064,39583,Hyundai,New,2019,II,26329.7541,SonataHybrid
20088,35084961,Toyota,New,2018,II,18172.6667,YarisiA
20068,32883,Kia,New,2016,II,23820.0,ForteKoup
20088,20800,Toyota,New,2019,II,27099.1833,Camry
20068,40463,Kia,New,2019,II,29394.3333,OptimaHybrid
20017,20606,Honda,New,2019,II,27356.25,Accord
20088,21751,Toyota,New,2019,II,28115.2123,Prius
20053,21413,Chevrolet,New,2017,II,29988.0,Malibu
20088,20861,Toyota,New,2019,II,23079.8889,Corolla
20077,52109,Nissan,New,2018,II,15142.0,VersaNote
20088,34172170,Toyota,New,2018,II,28834.6667,86
20077,21931,Nissan,New,2018,II,20045.0,Sentra
20041,21295,Subaru,New,2019,II,24538.6853,Impreza
20053,47275,Chevrolet,New,2020,II,16451.3333,Spark
20015,21175,Ford,New,2019,II,22644.1461,Fusion
20017,30000212,Honda,New,2019,II,25251.65,HRV
20060,20483,FIAT,New,2018,II,17675.3,500
20012,21286,Dodge,New,2019,II,24046.1429,Journey
20089,43344,Volkswagen,New,2019,II,26411.48,Beetle
20077,52109,Nissan,New,2019,II,16478.9286,VersaNote
20053,57328,Chevrolet,New,2020,II,22089.2222,Trax
20077,52670,Nissan,New,2019,II,23517.7481,NV200
20088,47567,Toyota,New,2019,II,22931.4286,Priusc
20064,36744667,Hyundai,New,2020,II,23220.2895,VelosterN
20228,36713267,smart,New,2019,II,27021.3636,EQForTwo
20089,21758,Volkswagen,New,2019,II,23888.6111,Passat
20008,20388,Chrysler,New,2019,II,28998.6167,300
20017,36385409,Honda,New,2019,II,25442.5714,ClarityElectric
20068,27761,Kia,New,2020,II,20973.2976,Soul
20089,21242,Volkswagen,New,2018,II,23180.0,Golf
20064,49764,Hyundai,New,2018,II,24203.0769,ElantraGT
20077,21931,Nissan,New,2019,II,18505.838,Sentra
20019,36428720,INFINITI,Used,2013,II,16719.375,NAME
20041,30031770,Subaru,Used,2018,II,26499.0,Crosstrek
20075,51005,MINI,Used,2015,II,17671.2857,Convertible
20006,21355,Buick,Used,2014,II,15310.625,LaCrosse
20017,20611,Honda,Used,2017,II,20002.4167,AccordHybrid
20049,21914,Audi,Used,2014,II,27328.5,S5
20077,21764,Nissan,Used,2015,II,20588.25,Quest
20005,57268,BMW,Used,2016,II,24162.1795,428GranCoupe
20015,22164,Ford,Used,2017,II,18174.0714,Taurus
20041,50683,Subaru,Used,2016,II,24070.2632,WRX
20021,22306,Jeep,Used,2019,II,28450.0,Wrangler
20049,20593,Audi,Used,2017,II,28475.0,A5
20005,20434,BMW,Used,2015,II,22788.2927,428
20012,20807,Dodge,Used,2019,II,21994.0,Challenger
20053,26504,Chevrolet,Used,2018,II,23872.0,Express2500
20019,52654,INFINITI,Used,2014,II,17319.4348,NAME
20075,51006,MINI,Used,2018,II,20140.0,Hardtop
20005,22310,BMW,Used,2015,II,18667.0,0
20049,20598,Audi,Used,2016,II,23462.413,A6
20006,21878,Buick,Used,2016,II,16840.7015,Regal
20053,42324,Chevrolet,Used,2019,II,17495.0,Sonic
20061,20778,GMC,Used,2016,II,22710.4,Canyon
20021,22306,Jeep,Used,2016,II,26992.0,Wrangler
20049,56290,Audi,Used,2015,II,19863.6,Q3
20005,54807,BMW,Used,2015,II,27017.7097,435
20006,21878,Buick,Used,2018,II,19200.0,Regal
20070,27664,Lexus,Used,2015,II,29081.0,RX450h
20015,26507,Ford,Used,2014,II,17735.7308,NAME
20061,26509,GMC,Used,2018,II,24912.7273,Savana2500
20060,58488,FIAT,Used,2018,II,18772.8182,500X
20012,20840,Dodge,Used,2018,II,21615.25,Charger
20088,47567,Toyota,Used,2019,II,20200.0,Priusc
20049,53787,Audi,Used,2014,II,23090.6667,SQ5
20049,22159,Audi,Used,2016,II,29896.8991,TT
20089,58767,Volkswagen,Used,2018,II,23982.4444,GolfGTI
20049,20598,Audi,Used,2013,II,16563.3636,A6
20019,52969,INFINITI,Used,2014,II,20467.0,Q50Hybrid
20088,47567,Toyota,Used,2017,II,18065.6364,Priusc
20089,21242,Volkswagen,Used,2018,II,17929.3333,Golf
20025,38163,Lincoln,Used,2016,II,18800.0,MKZHybrid
20088,20774,Toyota,Used,2016,II,17518.1176,CamryHybrid
20005,54410,BMW,Used,2014,II,19577.0,335GranTurismo
20015,27661,Ford,Used,2018,II,15528.8,FusionHybrid
20064,20666,Hyundai,Used,2016,II,18362.2535,Azera
20015,53027,Ford,Used,2017,II,18395.5,FusionEnergi
20015,21712,Ford,Used,2015,II,20152.25,Mustang
20024,43403,LandRover,Used,2013,II,20981.3333,RangeRoverEvoque
20073,21460,Mazda,Used,2016,II,21086.7955,MX5Miata
20089,21242,Volkswagen,Used,2019,II,23080.0,Golf
20060,20483,FIAT,Used,2016,II,15790.0,500
20005,20500,BMW,Used,2016,II,26020.5843,535
20070,21289,Lexus,Used,2016,II,28268.7333,IS350
20025,27841,Lincoln,Used,2015,II,21552.6429,MKT
20089,58767,Volkswagen,Used,2019,II,27800.0,GolfGTI
20075,36083,MINI,Used,2016,II,20205.4286,Countryman
20019,54450,INFINITI,Used,2017,II,22197.4167,0
20053,35025,Chevrolet,Used,2015,II,16190.0,Volt
20088,47567,Toyota,Used,2015,II,15497.0,Priusc
20024,21360,LandRover,Used,2014,II,17989.0,LR2
20070,35964,Lexus,Used,2015,II,18145.75,CT200h
20015,27661,Ford,Used,2019,II,20389.5,FusionHybrid
20012,20807,Dodge,Used,2019,II,25056.1429,Challenger
20077,20645,Nissan,Used,2015,II,23306.3,Armada
20075,36083,MINI,Used,2017,II,25493.0,Countryman
20088,20774,Toyota,Used,2013,II,15995.0,CamryHybrid
20019,52108,INFINITI,Used,2014,II,16956.6667,Q50
20068,52087,Kia,Used,2018,II,28867.0,Cadenza
20019,52969,INFINITI,Used,2015,II,26148.7143,Q50Hybrid
20070,57887,Lexus,Used,2017,II,27793.2,NX200t
20015,48704,Ford,Used,2014,II,15151.1923,FocusST
20019,47283,INFINITI,Used,2013,II,17753.3389,JX35
20005,54409,BMW,Used,2015,II,19118.4,328GranTurismo
20075,36083,MINI,Used,2019,II,29829.6667,Countryman
20019,52969,INFINITI,Used,2017,II,28999.0,Q50Hybrid
20077,52655,Nissan,Used,2014,II,15660.3125,PathfinderHybrid
44763,30008915,RAM,Used,2017,II,23985.0,ProMaster3500WindowVan
20030,36362434,Mitsubishi,New,2018,II,24259.9412,EclipseCross
20041,47566,Subaru,New,2019,II,29742.1944,BRZ
20064,21899,Hyundai,New,2019,II,29233.4049,SantaFe
20064,21053,Hyundai,New,2020,II,22797.6772,Elantra
20017,21128,Honda,New,2019,II,18465.5987,Fit
20006,21071,Buick,New,2017,II,25999.0,Encore
20060,43523,FIAT,New,2019,II,21583.3235,500C
20012,21286,Dodge,New,2018,II,22555.6667,Journey
20053,42324,Chevrolet,New,2019,II,18566.8621,Sonic
20068,40463,Kia,New,2017,II,26330.0,OptimaHybrid
20030,36362434,Mitsubishi,New,2019,II,25165.9506,EclipseCross
20015,49085,Ford,New,2018,II,25590.0,CMaxHybrid
20015,27661,Ford,New,2019,II,27458.768,FusionHybrid
20060,33484310,FIAT,New,2018,II,28024.2308,124Spider
20025,21425,Lincoln,New,2017,III,50450.0,MKX
20015,56748,Ford,New,2019,III,35070.1538,Transit250
20049,53787,Audi,New,2018,III,66925.0,SQ5
20001,57287,Acura,New,2019,III,41050.3778,TLX
44763,54810,RAM,New,2019,III,52646.7838,ProMaster2500WindowVan
20053,36274172,Chevrolet,New,2019,III,34885.2176,BoltEV
20049,36310105,Audi,New,2019,III,65741.5444,RS3
20005,36303139,BMW,New,2020,III,49002.5,0
20028,30003456,MercedesBenz,New,2020,III,64273.9405,NAME
20021,36620416,Jeep,New,2020,III,49243.7056,Gladiator
20052,33486882,Cadillac,New,2019,III,50576.3352,XT5
20049,27461,Audi,New,2019,III,61713.3043,TTS
20005,34992145,BMW,New,2019,III,57055.1837,440GranCoupe
20005,56067,BMW,New,2018,III,52817.5,i3
20053,35025,Chevrolet,New,2019,III,32248.0208,Volt
20061,22107,GMC,New,2019,III,62795.0488,Sierra2500
20044,22351,Volvo,New,2020,III,58472.5,V90
20052,30003197,Cadillac,New,2018,III,62586.0,CT6
20088,22101,Toyota,New,2020,III,38974.9257,Sienna
20025,20669,Lincoln,New,2020,III,73384.369,Aviator
20052,21081,Cadillac,New,2018,III,73497.0,Escalade
20005,20356,BMW,New,2019,III,46923.3333,230
20005,22312,BMW,New,2018,III,73559.1667,0
20053,36410838,Chevrolet,New,2019,III,37665.8111,Silverado1500LD
20015,21104,Ford,New,2018,III,64644.5,NAME
20088,22250,Toyota,New,2019,III,36146.2667,Tacoma
20066,58489,Jaguar,New,2020,III,53794.5,XE
20066,22315,Jaguar,New,2020,III,63114.9333,XF
20053,22070,Chevrolet,New,2019,III,61456.2619,Silverado3500
20041,21165,Subaru,New,2019,III,32483.76,Forester
20015,21712,Ford,New,2019,III,33151.8462,Mustang
20089,47951,Volkswagen,New,2019,III,41636.4567,GolfR
20041,36362567,Subaru,New,2020,III,42303.2456,Ascent
20028,36279856,MercedesBenz,New,2019,III,68418.4014,AMGC43
20061,20607,GMC,New,2018,III,46303.0,Acadia
20088,21233,Toyota,New,2019,III,44717.9649,HighlanderHybrid
20008,21701,Chrysler,New,2019,III,36870.7886,Pacifica
20052,47274,Cadillac,New,2018,III,46402.5,XTS
20012,20807,Dodge,New,2016,III,43375.0,Challenger
35354491,35518730,Genesis,New,2019,III,70717.0153,G90
20005,20409,BMW,New,2018,III,47977.0,330
20066,22315,Jaguar,New,2018,III,48644.5,XF
20066,22382,Jaguar,New,2017,III,66900.0,XJ
20015,56749,Ford,New,2018,III,42504.5,Transit350
20089,36377812,Volkswagen,New,2019,III,39803.2291,Arteon
20006,21058,Buick,New,2020,III,52098.7143,Enclave
20073,47277,Mazda,New,2019,III,30992.8268,CX5
20044,22380,Volvo,New,2018,III,43495.0,XC90
20047,30021900,AlfaRomeo,New,2016,III,66003.5,4CSpider
20005,22395,BMW,New,2020,III,69433.7,Z4
20061,20607,GMC,New,2019,III,37296.573,Acadia
20073,21447,Mazda,New,2018,III,30033.5,Mazda6
20066,36329945,Jaguar,New,2019,III,50300.2292,EPACE
20049,30026257,Audi,New,2018,III,40475.0,A3etron
20044,36321398,Volvo,New,2018,III,61223.0,XC60Hybrid
20061,22393,GMC,New,2019,III,64664.7703,Yukon
20066,58489,Jaguar,New,2018,III,41385.8333,XE
20077,22171,Nissan,New,2018,III,44676.4,Titan
20061,22394,GMC,New,2019,III,68858.376,YukonXL
20028,36279957,MercedesBenz,New,2019,III,39559.5044,Metris
20024,43403,LandRover,New,2018,III,47846.5,RangeRoverEvoque
20005,36326932,BMW,New,2018,III,74185.0,640GranTurismo
44763,20451,RAM,New,2018,III,55965.7273,3500
20052,21081,Cadillac,New,2017,III,74995.0,Escalade
20017,36363973,Honda,New,2019,III,36251.732,ClarityPlugInHybrid
20028,36283532,MercedesBenz,New,2019,III,51681.0617,Sprinter3500
20044,56208,Volvo,New,2018,III,37171.3,V60
20041,50683,Subaru,New,2018,III,34378.0,WRX
35354491,35357470,Genesis,New,2019,III,51959.8587,G80
20070,30038753,Lexus,New,2017,III,69669.0,GSF
20066,58489,Jaguar,New,2019,III,47536.6552,XE
20001,58167,Acura,New,2016,III,66890.0,RLXSportHybrid
20088,36273890,Toyota,New,2018,III,32299.0,PriusPrime
20047,30021900,AlfaRomeo,New,2018,III,67426.375,4CSpider
20015,56747,Ford,New,2017,III,32995.0,Transit150
20077,20645,Nissan,New,2018,III,50993.0,Armada
35354491,36388210,Genesis,New,2019,III,45249.7126,G70
20006,21058,Buick,New,2019,III,46169.1024,Enclave
20077,52189,Nissan,New,2018,III,31469.4722,NAME
20021,26381,Jeep,New,2019,III,41918.5973,WranglerUnlimited
20028,36658915,MercedesBenz,New,2019,III,39819.2346,AClass
20028,36279856,MercedesBenz,New,2018,III,65645.0,AMGC43
20019,33482960,INFINITI,New,2019,III,38989.8,0
20001,21831,Acura,New,2019,III,41362.5854,RDX
20041,47566,Subaru,New,2018,III,30655.6667,BRZ
20044,36281513,Volvo,New,2017,III,57093.0,V90CrossCountry
20049,21912,Audi,New,2019,III,62058.5932,S4
20044,22379,Volvo,New,2018,III,52120.4286,XC60
20064,36620695,Hyundai,New,2020,III,40719.4667,Palisade
20061,20778,GMC,New,2018,III,35484.0,Canyon
20005,34992056,BMW,New,2018,III,52539.5833,430GranCoupe
20005,34991443,BMW,New,2019,III,32807.3333,330GranTurismo
20088,22213,Toyota,New,2019,III,45637.3108,Tundra
20068,56013,Kia,New,2019,III,59427.5946,K900
20044,30003796,Volvo,New,2018,III,40148.5,V60CrossCountry
20049,50823,Audi,New,2019,III,39009.0,Q5hybrid
20015,21136,Ford,New,2019,III,34341.0854,Flex
20049,20598,Audi,New,2019,III,67644.2466,A6
20049,22159,Audi,New,2019,III,55309.7333,TT
20061,20778,GMC,New,2020,III,37032.5,Canyon
20047,30021900,AlfaRomeo,New,2019,III,73189.5556,4CSpider
20049,53787,Audi,New,2019,III,65934.7196,SQ5
20015,21097,Ford,New,2019,III,66131.9257,NAME
20028,36279868,MercedesBenz,New,2019,III,41718.1136,CLA250
35354491,35518730,Genesis,New,2018,III,62998.0,G90
20025,20849,Lincoln,New,2018,III,57822.5,Continental
20028,22183,MercedesBenz,New,2017,III,40336.0,Sprinter
20088,21933,Toyota,New,2017,III,62988.0,Sequoia
20028,36633641,MercedesBenz,New,2019,III,33705.1765,Sprinter1500
20075,36083,MINI,New,2019,III,36688.1099,Countryman
20044,56208,Volvo,New,2020,III,49780.0,V60
44763,54810,RAM,New,2018,III,46486.7273,ProMaster2500WindowVan
20005,22310,BMW,New,2018,III,53585.0,0
20070,27664,Lexus,New,2019,III,57822.7545,RX450h
20068,36651476,Kia,New,2020,III,39950.0778,Telluride
20005,20436,BMW,New,2018,III,59795.0,440
20070,36381836,Lexus,New,2019,III,60249.9231,RX450hL
20015,21105,Ford,New,2020,III,54639.1944,Explorer
20015,36324071,Ford,New,2019,III,71276.3459,NAME
20044,36326814,Volvo,New,2018,III,67415.875,S90Hybrid
20068,36728809,Kia,New,2019,III,37465.2889,NiroEV
20015,30021281,Ford,New,2018,III,59056.8947,ShelbyGT350
20028,56288,MercedesBenz,New,2019,III,41413.4032,NAME
20070,36366385,Lexus,New,2018,III,57497.0,RX350L
20005,33763017,BMW,New,2019,III,61145.0,0
20001,58167,Acura,New,2018,III,62865.0,RLXSportHybrid
20064,36447417,Hyundai,New,2019,III,33637.4464,SantaFeXL
20070,36366385,Lexus,New,2019,III,56514.5263,RX350L
20028,22183,MercedesBenz,New,2018,III,66773.0,Sprinter
44763,36488471,RAM,New,2019,III,36583.5,1500Classic
20053,26504,Chevrolet,New,2019,III,31301.9247,Express2500
20028,36279924,MercedesBenz,New,2019,III,72202.3061,AMGSLC43
20025,21404,Lincoln,New,2018,III,39749.0,MKZ
20053,20770,Chevrolet,New,2018,III,39345.0,Camaro
20044,21916,Volvo,New,2020,III,41290.0,S60
20001,51867,Acura,New,2018,III,56080.0,RLX
20024,36308693,LandRover,New,2018,III,69722.0,RangeRoverVelar
20088,36273890,Toyota,New,2020,III,30971.3019,PriusPrime
20061,30003,GMC,New,2019,III,31688.0815,Terrain
20077,52192,Nissan,New,2018,III,39955.6667,NAME
20047,21238,AlfaRomeo,New,2019,III,48039.6977,Giulia
20052,30003197,Cadillac,New,2017,III,65278.0,CT6
20052,20787,Cadillac,New,2018,III,51003.6,CTS
20005,22378,BMW,New,2018,III,62693.5714,0
20070,36388196,Lexus,New,2019,III,39417.8939,UX250h
20070,21239,Lexus,New,2019,III,43659.4783,IS300
20005,36620826,BMW,New,2020,III,61014.25,0
20019,54187,INFINITI,New,2020,III,50748.0851,QX60
20005,36302078,BMW,New,2018,III,59181.1429,530e
20044,36321398,Volvo,New,2019,III,66832.9876,XC60Hybrid
20005,36326932,BMW,New,2019,III,72546.0638,640GranTurismo
20072,34226822,Maserati,New,2017,III,69888.0,Levante
44763,20277,RAM,New,2018,III,37972.5455,1500
20025,36362493,Lincoln,New,2019,III,50634.6556,Nautilus
20005,20356,BMW,New,2020,III,47325.9718,230
20028,20745,MercedesBenz,New,2019,III,50038.7925,CClass
20028,36283944,MercedesBenz,New,2017,III,47231.6,Sprinter3500XD
20052,47563,Cadillac,New,2018,III,34888.0,ATS
20077,33761895,Nissan,New,2018,III,47344.5385,TitanXD
20028,36279804,MercedesBenz,New,2018,III,41335.0,AMGGLA45
20028,36279873,MercedesBenz,New,2019,III,41340.2207,GLA250
20021,21222,Jeep,New,2018,III,37725.1667,GrandCherokee
20064,36301306,Hyundai,New,2019,III,33751.1771,IoniqEV
20030,36369778,Mitsubishi,New,2019,III,36495.319,OutlanderPHEV
20015,56748,Ford,New,2018,III,34643.2727,Transit250
20028,36283002,MercedesBenz,New,2019,III,50432.0347,Sprinter2500
20019,58567,INFINITI,New,2019,III,56506.0556,Q70L
20019,54187,INFINITI,New,2019,III,53217.4493,0
20070,57888,Lexus,New,2019,III,43728.1176,NX300h
20075,51006,MINI,New,2018,III,31657.5,Hardtop
20077,52194,Nissan,New,2019,III,36354.2409,NAME
20077,35968,Nissan,New,2019,III,36083.2437,Leaf
20015,22164,Ford,New,2019,III,30500.1333,Taurus
20044,36428483,Volvo,New,2019,III,57895.7143,S60Hybrid
20019,54451,INFINITI,New,2018,III,72485.0,0
20068,36293408,Kia,New,2018,III,42485.2857,Stinger
20053,26508,Chevrolet,New,2018,III,34606.8,Express3500
20008,36290525,Chrysler,Used,2018,III,36426.3333,PacificaHybrid
20075,51006,MINI,Used,2016,II,15659.1034,Hardtop
20028,56288,MercedesBenz,Used,2017,II,26239.0,NAME
20068,36296927,Kia,Used,2019,II,24500.0,OptimaPlugInHybrid
20019,54413,INFINITI,Used,2015,II,22753.1429,0
20070,21027,Lexus,Used,2015,II,20322.75,ES350
20060,51868,FIAT,Used,2016,II,15525.0,500L
20015,21136,Ford,Used,2017,II,28500.0,Flex
20005,20445,BMW,Used,2015,II,24087.4516,335
20028,35084701,MercedesBenz,Used,2014,II,15361.5854,BClass
20005,54812,BMW,Used,2014,II,17517.76,328d
20001,47843,Acura,Used,2017,II,18794.8261,ILX
20041,48265,Subaru,Used,2015,II,18006.6,XVCrosstrek
20088,46703,Toyota,Used,2014,II,16471.4722,Priusv
20077,27663,Nissan,Used,2015,II,28895.0,370Z
20073,36280700,Mazda,Used,2018,II,24292.1333,MX5MiataRF
20068,40463,Kia,Used,2016,II,15999.5833,OptimaHybrid
20044,30000874,Volvo,Used,2017,II,25331.6667,S60CrossCountry
20053,20770,Chevrolet,Used,2016,II,20385.0,Camaro
20012,20807,Dodge,Used,2017,II,26400.6667,Challenger
20077,52670,Nissan,Used,2018,II,18397.6667,NV200
20015,21136,Ford,Used,2016,II,22144.9167,Flex
20001,22237,Acura,Used,2013,II,15569.3226,TL
20053,27361,Chevrolet,Used,2019,II,25063.5,MalibuHybrid
20012,20840,Dodge,Used,2017,II,19361.1667,Charger
20052,47563,Cadillac,Used,2014,II,16285.6923,ATS
20089,21758,Volkswagen,Used,2019,II,23433.0,Passat
20019,54413,INFINITI,Used,2015,II,24735.5,0
20073,30000208,Mazda,Used,2019,II,18279.0,CX3
20015,21085,Ford,Used,2015,II,26824.1429,NAME
20028,36279957,MercedesBenz,Used,2017,II,23925.5,Metris
20012,20807,Dodge,Used,2018,II,20698.6667,Challenger
20064,39583,Hyundai,Used,2017,II,19011.85,SonataHybrid
20008,22191,Chrysler,Used,2015,II,19994.5,TownCountry
20053,20770,Chevrolet,Used,2016,II,19440.25,Camaro
20015,56749,Ford,Used,2016,II,23855.7143,Transit350
20020,21775,Isuzu,Used,2013,II,18995.0,NAME
20001,47843,Acura,Used,2015,II,15210.75,ILX
20060,58488,FIAT,Used,2016,II,15375.0,500X
20073,21447,Mazda,Used,2018,II,23569.3,Mazda6
20024,58230,LandRover,Used,2017,II,26766.1429,DiscoverySport
20044,22379,Volvo,Used,2017,II,23398.0,XC60
20049,20593,Audi,Used,2015,II,23983.0,A5
20066,58489,Jaguar,Used,2018,II,28015.0833,XE
20075,36083,MINI,Used,2019,II,22871.2857,Countryman
20015,21104,Ford,Used,2017,II,29491.0,NAME
20068,52087,Kia,Used,2014,II,15022.3158,Cadenza
20005,48064,BMW,Used,2013,II,27423.3636,640GranCoupe
20028,21014,MercedesBenz,Used,2016,II,25681.6667,EClass
20070,21281,Lexus,Used,2015,II,21379.0172,IS250
20024,58230,LandRover,Used,2016,II,25613.6522,DiscoverySport
20005,54409,BMW,Used,2014,II,16603.0,328GranTurismo
20015,53027,Ford,Used,2018,II,20431.0,FusionEnergi
20005,20444,BMW,Used,2014,II,18360.0,328
20012,20807,Dodge,Used,2014,II,16828.0,Challenger
20077,48583,Nissan,Used,2013,II,15120.4,NAME
20008,20394,Chrysler,Used,2018,II,25068.0,300C
20044,56208,Volvo,Used,2016,II,21801.9,V60
20041,47566,Subaru,Used,2018,II,25456.6,BRZ
20070,57887,Lexus,Used,2016,II,26904.7624,NX200t
20070,21196,Lexus,Used,2013,II,23900.0,GS350
20015,21050,Ford,Used,2013,II,16187.1739,0
20025,21404,Lincoln,Used,2015,II,15641.0,MKZ
20052,52107,Cadillac,Used,2014,II,23964.7576,ELR
20005,20292,BMW,Used,2013,II,21644.2955,135
20089,30003099,Volkswagen,Used,2018,II,20553.3333,GolfSportWagen
20015,53027,Ford,Used,2016,II,16605.625,FusionEnergi
20073,20788,Mazda,Used,2014,II,15313.6667,CX9
20005,32885,BMW,Used,2013,II,26998.0,NAME
20041,50683,Subaru,Used,2017,II,24139.3953,WRX
20019,54187,INFINITI,Used,2016,II,24089.2857,QX60
20073,21460,Mazda,Used,2014,II,17608.2,MX5Miata
20061,34280445,GMC,Used,2017,II,27260.9806,AcadiaLimited
20088,51703,Toyota,Used,2016,II,23262.9487,AvalonHybrid
20073,30000208,Mazda,Used,2018,II,17288.8333,CX3
20015,22164,Ford,Used,2019,II,24571.6667,Taurus
20028,27621,MercedesBenz,Used,2015,II,21046.4314,GLKClass
20068,36296927,Kia,Used,2017,II,20366.2857,OptimaPlugInHybrid
20061,26505,GMC,Used,2017,II,24618.5,Savana3500
20088,22213,Toyota,Used,2015,II,26044.0,Tundra
20052,21887,Cadillac,Used,2016,II,27614.4,SRX
20049,21855,Audi,Used,2015,II,26485.1111,S3
20015,21105,Ford,Used,2017,II,23290.5,Explorer
20070,21787,Lexus,Used,2015,II,23592.1905,RX350
20075,51005,MINI,Used,2017,II,23609.8462,Convertible
20061,26505,GMC,Used,2014,II,23525.6667,Savana3500
20024,21360,LandRover,Used,2013,II,15890.1212,LR2
20085,47565,Scion,Used,2014,II,18252.0,FRS
20041,21378,Subaru,Used,2018,II,19839.375,Legacy
20017,36586990,Honda,Used,2019,II,24747.0769,CivicSi
20028,21014,MercedesBenz,Used,2015,II,19690.0,EClass
20005,54807,BMW,Used,2016,II,29633.2692,435
20005,54409,BMW,Used,2016,II,23687.6122,328GranTurismo
20019,49665,INFINITI,Used,2013,II,23814.8333,IPLG
20070,21239,Lexus,Used,2017,II,29201.5,IS300
20001,32888,Acura,Used,2013,II,26697.0,ZDX
20060,33484310,FIAT,Used,2017,II,20544.6731,124Spider
20064,20666,Hyundai,Used,2015,II,18539.5417,Azera
20053,36274172,Chevrolet,Used,2019,II,25895.0,BoltEV
20028,21414,MercedesBenz,Used,2015,II,24810.3125,MClass
20044,30019645,Volvo,Used,2018,II,26151.875,S60Inscription
20053,57447,Chevrolet,Used,2017,II,20313.6667,CityExpress
