makeId,modelId,makeName,usage,year,IDV_Category,Price,modelName
20025,38163,Lincoln,Used,2017,II,23602.0,MKZHybrid
20070,57928,Lexus,Used,2015,II,29003.6742,RC350
20089,36343233,Volkswagen,Used,2017,II,18188.2667,TiguanLimited
20088,51703,Toyota,Used,2018,II,29232.8,AvalonHybrid
20005,20444,BMW,Used,2015,II,17705.4783,328
20070,57887,Lexus,Used,2015,II,25378.1786,NX200t
20053,20770,Chevrolet,Used,2014,II,15854.6667,Camaro
20005,34991443,BMW,Used,2017,II,29653.8889,330GranTurismo
20001,21422,Acura,Used,2013,II,16082.1667,MDX
20070,57887,Lexus,Used,2016,II,29152.1,NX200t
20019,54868,INFINITI,Used,2014,II,20994.0,Q60IPL
20053,26508,Chevrolet,Used,2019,II,26990.0,Express3500
20088,30003416,Toyota,Used,2017,II,26477.6,RAV4Hybrid
20044,22313,Volvo,Used,2014,II,16487.3333,XC70
20041,30031770,Subaru,Used,2017,II,20500.0,Crosstrek
20005,56067,BMW,Used,2016,II,21213.2593,i3
20088,22358,Toyota,Used,2014,II,20898.0,Venza
20068,33910101,Kia,Used,2017,II,18339.2857,Niro
20049,22159,Audi,Used,2015,II,26622.3333,TT
20006,30000872,Buick,Used,2019,II,26923.6,Cascada
20019,54814,INFINITI,Used,2015,II,25461.0,Q70
20061,26509,GMC,Used,2014,II,21588.0,Savana2500
20019,52108,INFINITI,Used,2018,II,22541.3478,Q50
20001,21831,Acura,Used,2014,II,16460.4286,RDX
20049,21914,Audi,Used,2013,II,25233.75,S5
20005,36963,BMW,Used,2014,II,17079.5,535GranTurismo
20041,21378,Subaru,Used,2016,II,15616.0,Legacy
20006,30000872,Buick,Used,2019,II,26957.5128,Cascada
20049,20591,Audi,Used,2015,II,17342.5526,A3
20077,52189,Nissan,Used,2018,II,27370.1818,NAME
20049,20593,Audi,Used,2014,II,20871.8889,A5
20028,36279868,MercedesBenz,Used,2018,II,27602.7333,CLA250
20068,21970,Kia,Used,2017,II,20046.5,Sedona
20044,21920,Volvo,Used,2013,II,15993.0,S80
20005,22310,BMW,Used,2017,II,25817.5,0
20019,56611,INFINITI,Used,2016,II,25498.5,Q70h
20088,22358,Toyota,Used,2014,II,16989.1538,Venza
20001,58167,Acura,Used,2014,II,26519.0,RLXSportHybrid
20077,27663,Nissan,Used,2014,II,22994.4444,370Z
20070,27664,Lexus,Used,2013,II,21576.7,RX450h
20088,51703,Toyota,Used,2013,II,16159.8261,AvalonHybrid
20005,56207,BMW,Used,2014,II,22892.0,0
20088,22101,Toyota,Used,2018,II,22320.5,Sienna
20017,34743,Honda,Used,2014,II,16796.0,Crosstour
20041,30031781,Subaru,Used,2016,II,22380.7976,CrosstrekHybrid
20017,36363973,Honda,Used,2018,II,26113.8864,ClarityPlugInHybrid
20053,26504,Chevrolet,Used,2017,II,27251.5833,Express2500
20053,26508,Chevrolet,Used,2017,II,21718.2432,Express3500
20001,21422,Acura,Used,2014,II,19500.0,MDX
20024,30004,LandRover,Used,2013,II,20659.1667,LR4
20005,20445,BMW,Used,2014,II,19897.15,335
20077,21145,Nissan,Used,2017,II,16490.0,Frontier
20088,36417341,Toyota,Used,2019,II,19606.5,CorollaHatchback
20088,30003416,Toyota,Used,2016,II,21979.2353,RAV4Hybrid
20025,21425,Lincoln,Used,2013,II,15511.32,MKX
20025,21425,Lincoln,Used,2015,II,20239.0,MKX
20005,35050,BMW,Used,2014,II,28000.0,550GranTurismo
20052,21887,Cadillac,Used,2014,II,18162.1786,SRX
20053,36274172,Chevrolet,Used,2017,II,21833.75,BoltEV
20005,22395,BMW,Used,2013,II,23366.6667,Z4
20070,21196,Lexus,Used,2015,II,25054.1515,GS350
20015,50243,Ford,Used,2016,II,15410.52,CMaxEnergi
20005,20487,BMW,Used,2013,II,19867.875,550
20070,21027,Lexus,Used,2016,II,25017.25,ES350
20061,22107,GMC,Used,2013,II,24966.0,Sierra2500
20019,54814,INFINITI,Used,2015,II,22730.0,Q70
20064,36301306,Hyundai,Used,2017,II,21688.0,IoniqEV
20052,21081,Cadillac,Used,2016,III,49160.4,Escalade
20060,20483,FIAT,Used,2013,I,7726.6957,500
20089,47568,Volkswagen,Used,2014,I,11346.125,JettaHybrid
20030,45843,Mitsubishi,Used,2014,I,7778.0,iMiEV
20053,53187,Chevrolet,Used,2016,I,10481.5,SparkEV
20089,21242,Volkswagen,Used,2017,I,14797.9677,Golf
20053,53187,Chevrolet,Used,2016,I,10256.4831,SparkEV
20077,21764,Nissan,Used,2013,I,12621.1739,Quest
20077,22274,Nissan,Used,2016,I,9391.0,Versa
20064,42323,Hyundai,Used,2017,I,14224.5,Veloster
20053,47275,Chevrolet,Used,2014,I,7259.3,Spark
20088,47567,Toyota,Used,2015,I,14190.625,Priusc
20030,21466,Mitsubishi,Used,2019,I,11289.6667,Mirage
20089,56107,Volkswagen,Used,2016,I,13810.4706,eGolf
20088,46703,Toyota,Used,2013,I,12761.6471,Priusv
20006,46183,Buick,Used,2015,I,12726.5556,Verano
20015,21712,Ford,Used,2013,I,11983.0,Mustang
20021,21766,Jeep,Used,2016,I,13261.7123,Patriot
20053,26504,Chevrolet,Used,2013,I,12566.5,Express2500
20064,20666,Hyundai,Used,2014,I,14326.1765,Azera
20021,21766,Jeep,Used,2015,I,11914.32,Patriot
20052,47563,Cadillac,Used,2013,I,13462.037,ATS
20006,21355,Buick,Used,2013,I,12842.0,LaCrosse
20015,53027,Ford,Used,2015,I,14747.75,FusionEnergi
44763,45303,RAM,Used,2015,I,8856.6,Cargo
20017,20611,Honda,Used,2014,I,14910.5,AccordHybrid
20017,21128,Honda,Used,2016,I,14097.5,Fit
20053,26504,Chevrolet,Used,2015,I,13438.0,Express2500
20015,22164,Ford,Used,2015,I,12920.96,Taurus
20030,21361,Mitsubishi,Used,2017,I,13971.5088,Lancer
20015,27661,Ford,Used,2017,I,12584.0,FusionHybrid
20068,32883,Kia,Used,2015,I,10788.0,ForteKoup
20053,42324,Chevrolet,Used,2013,I,6497.3846,Sonic
20030,21466,Mitsubishi,Used,2018,I,10405.5,Mirage
20015,21712,Ford,Used,2014,I,14586.3333,Mustang
20089,50644,Volkswagen,Used,2014,I,14001.6,JettaSportWagen
20017,21128,Honda,Used,2019,I,13995.0,Fit
20030,21466,Mitsubishi,Used,2018,I,10985.0,Mirage
20030,21361,Mitsubishi,Used,2016,I,12482.5455,Lancer
20053,42324,Chevrolet,Used,2016,I,9208.0833,Sonic
20077,22274,Nissan,Used,2014,I,6458.3333,Versa
20089,21758,Volkswagen,Used,2016,I,12715.4583,Passat
20089,21242,Volkswagen,Used,2014,I,12446.4286,Golf
20060,58488,FIAT,Used,2016,I,14386.7703,500X
20085,30003484,Scion,Used,2016,I,12506.1899,iA
20008,20303,Chrysler,Used,2015,I,10899.0,200
20015,21136,Ford,Used,2013,I,12950.5,Flex
20077,22274,Nissan,Used,2013,I,6999.0,Versa
20085,22401,Scion,Used,2013,I,10164.7619,tC
20053,57447,Chevrolet,Used,2015,I,11981.062,CityExpress
20015,30032338,Ford,Used,2013,I,12265.5625,UtilityPoliceInterceptor
20064,20605,Hyundai,Used,2013,I,8894.5,Accent
20015,42464,Ford,Used,2013,I,10458.5217,FocusElectric
20015,30032338,Ford,Used,2014,I,9594.64,UtilityPoliceInterceptor
20049,27681,Audi,Used,2013,I,14730.0,Q5
20015,21138,Ford,Used,2018,I,12418.8438,Focus
20041,21378,Subaru,Used,2014,I,11000.0,Legacy
20088,47108,Toyota,Used,2013,I,13767.6,PriusPlugin
20052,20787,Cadillac,Used,2013,I,13592.3333,CTS
20012,20991,Dodge,Used,2015,I,9981.1186,Dart
20028,36279866,MercedesBenz,New,2018,IV,135918.3333,AMGGLS63
20005,21396,BMW,New,2019,IV,120464.9474,0
20005,35346517,BMW,New,2018,IV,99326.75,740e
20003,22266,AstonMartin,New,2019,IV,171604.1538,Vantage
20005,36294682,BMW,New,2018,IV,176395.0,0
20070,30038753,Lexus,New,2018,IV,84239.4,GSF
20081,54449,Porsche,New,2018,IV,150584.3571,PanameraeHybrid
20066,58107,Jaguar,New,2020,IV,83983.0,FTYPE
20024,36308693,LandRover,New,2020,IV,81813.0,RangeRoverVelar
20028,30000114,MercedesBenz,New,2019,IV,153898.2785,AMGGT
20028,36279870,MercedesBenz,New,2017,IV,86010.0,CLS550
20066,58107,Jaguar,New,2018,IV,85701.75,FTYPE
20024,21811,LandRover,New,2018,IV,79208.0,RangeRoverSport
20088,21381,Toyota,New,2017,IV,86299.0,LandCruiser
20028,36279890,MercedesBenz,New,2017,IV,120845.0,SL550
20072,34226822,Maserati,New,2019,IV,95766.7231,Levante
20047,57327,AlfaRomeo,New,2016,IV,78345.0,4C
20049,43143,Audi,New,2019,IV,80653.974,A7
20005,36609635,BMW,New,2019,IV,93309.6145,0
20028,36310238,MercedesBenz,New,2018,IV,79297.5,AMGGLC63
20005,22312,BMW,New,2019,IV,79977.5,0
20081,58570,Porsche,New,2019,IV,97115.0,CayenneEHybrid
20028,36279952,MercedesBenz,New,2019,IV,83267.5734,GLS450
20066,36448175,Jaguar,New,2019,IV,130663.3333,XESV
20081,20567,Porsche,New,2018,IV,142545.0,911
20072,21814,Maserati,New,2017,IV,78975.0,Quattroporte
20052,21081,Cadillac,New,2020,IV,92324.3333,Escalade
20072,21814,Maserati,New,2018,IV,86416.6667,Quattroporte
20028,36714589,MercedesBenz,New,2019,IV,167873.6257,AMGGT63
20028,36279864,MercedesBenz,New,2019,IV,80298.2955,AMGGLE43
20005,20536,BMW,New,2020,IV,114878.1915,750
20028,36362574,MercedesBenz,New,2019,IV,80704.2989,CLS450
20051,33535058,Bentley,New,2019,IV,163060.0,Bentayga
20072,21197,Maserati,New,2019,IV,87937.5161,Ghibli
20028,36574457,MercedesBenz,New,2019,IV,96377.931,AMGCLS53
20081,20791,Porsche,New,2019,IV,92082.152,Cayenne
20028,36279890,MercedesBenz,New,2018,IV,117690.0,SL550
20052,21066,Cadillac,New,2020,IV,98788.3333,EscaladeESV
20077,21204,Nissan,New,2019,IV,114255.3889,GTR
20005,20625,BMW,New,2018,IV,161195.0,NAME
20066,58107,Jaguar,New,2019,IV,95664.875,FTYPE
20081,36291475,Porsche,New,2019,IV,84339.6337,718Cayman
20025,30016700,Lincoln,New,2018,IV,78068.25,NavigatorL
20044,30023481,Volvo,New,2019,IV,80851.7037,XC90Hybrid
20028,30000114,MercedesBenz,New,2020,IV,144218.6538,AMGGT
20028,36279857,MercedesBenz,New,2018,IV,87382.0,AMGC63
20070,36310230,Lexus,New,2018,IV,104192.8,LS500h
20052,21081,Cadillac,New,2019,IV,84005.3429,Escalade
20052,21066,Cadillac,New,2019,IV,86997.681,EscaladeESV
20081,30005,Porsche,New,2018,IV,122282.6667,Panamera
20005,36303139,BMW,New,2019,IV,79490.6508,0
20028,21906,MercedesBenz,New,2018,IV,130392.5,NAME
20049,36479416,Audi,New,2019,IV,77772.1897,Q8
20070,30038753,Lexus,New,2019,IV,89414.4,GSF
20088,21381,Toyota,New,2019,IV,83996.0972,LandCruiser
20003,53259,AstonMartin,New,2017,IV,189500.0,RapideS
20072,21247,Maserati,New,2018,IV,130042.75,GranTurismo
20028,36348163,MercedesBenz,New,2019,IV,183805.0,MaybachS560
20072,34226822,Maserati,New,2018,IV,78530.0,Levante
20072,21247,Maserati,New,2019,IV,155638.7778,GranTurismo
20005,48064,BMW,New,2018,IV,93825.0,640GranCoupe
20024,21872,LandRover,New,2018,IV,101557.0,RangeRover
20052,30000964,Cadillac,New,2019,IV,99814.5526,CTSV
20028,36279857,MercedesBenz,New,2017,IV,101127.5,AMGC63
20028,36279918,MercedesBenz,New,2019,IV,163049.3333,AMGSL63
20028,21906,MercedesBenz,New,2019,IV,121042.6337,NAME
20028,30000114,MercedesBenz,New,2018,IV,150431.5,AMGGT
20072,21814,Maserati,New,2019,IV,116587.2727,Quattroporte
20081,36291475,Porsche,New,2018,IV,87289.0,718Cayman
20028,36279890,MercedesBenz,New,2019,IV,121040.2808,SL550
20081,36323088,Porsche,New,2019,IV,163682.0,PanameraeHybridSportTurismo
20005,56127,BMW,New,2020,IV,96702.5926,0
20003,22266,AstonMartin,New,2020,IV,91140.8611,Vantage
20005,36294682,BMW,New,2020,IV,160357.0588,0
20070,21371,Lexus,New,2019,IV,97663.0,LX570
20051,53407,Bentley,New,2018,IV,149177.5,FlyingSpur
20005,56127,BMW,New,2018,IV,80531.6667,0
20070,36293903,Lexus,New,2019,IV,85780.9416,LS500
20019,54451,INFINITI,New,2019,IV,75706.6806,0
20028,36518738,MercedesBenz,New,2019,IV,85805.309,AMGE53
20028,36279918,MercedesBenz,New,2018,IV,162052.5,AMGSL63
20025,30016700,Lincoln,New,2019,IV,91310.1705,NavigatorL
20028,36279857,MercedesBenz,New,2019,IV,86620.7263,AMGC63
20005,32885,BMW,New,2018,IV,108795.0,NAME
20025,21719,Lincoln,New,2019,IV,88269.1351,Navigator
20028,36279867,MercedesBenz,New,2018,IV,184245.0,AMGS63
20028,36279958,MercedesBenz,New,2019,IV,100018.2705,SL450
20028,21930,MercedesBenz,New,2017,IV,111725.0,NAME
20028,36279866,MercedesBenz,New,2019,IV,130959.4059,AMGGLS63
20049,20595,Audi,New,2019,IV,96858.4432,A8
20005,56127,BMW,New,2019,IV,101937.5714,0
20005,33023,BMW,New,2019,IV,115454.4595,NAME
20070,21371,Lexus,New,2018,IV,93550.5,LX570
20028,21177,MercedesBenz,New,2019,IV,142996.6667,NAME
20049,36630848,Audi,New,2019,IV,83981.2971,etron
20070,36310230,Lexus,New,2019,IV,78619.902,LS500h
20061,22045,GMC,New,2020,IV,78232.5,Sierra3500
20049,47273,Audi,New,2019,IV,87697.0609,RS5
20081,20567,Porsche,New,2019,IV,154032.0448,911
20028,36279861,MercedesBenz,New,2017,IV,131465.0,AMGCLS63
20001,21685,Acura,New,2018,IV,119625.0,NSX
20081,36323063,Porsche,New,2019,IV,124678.8,PanameraSportTurismo
20077,21204,Nissan,New,2018,IV,152750.0,GTR
20028,36279886,MercedesBenz,New,2019,IV,101335.6548,GLS550
20005,56068,BMW,New,2019,IV,168450.5932,i8
20028,36279886,MercedesBenz,New,2018,IV,97693.8333,GLS550
20070,33796915,Lexus,New,2018,IV,101401.2667,LC500
20005,36436821,BMW,New,2019,IV,125258.6778,0
20070,36293903,Lexus,New,2018,IV,97938.2727,LS500
20024,21811,LandRover,New,2020,IV,103800.6667,RangeRoverSport
20088,21381,Toyota,New,2018,IV,81910.75,LandCruiser
20005,35346517,BMW,New,2019,IV,87593.25,740e
20028,36283532,MercedesBenz,New,2017,IV,137900.0,Sprinter3500
20028,36279865,MercedesBenz,New,2019,IV,121877.4895,AMGGLE63
20028,36310238,MercedesBenz,New,2019,IV,90067.7373,AMGGLC63
20070,33796915,Lexus,New,2019,IV,102079.3214,LC500
20001,21685,Acura,New,2019,IV,101994.7353,NSX
20028,36721091,MercedesBenz,New,2019,IV,114839.9722,AMGGT53
20024,21811,LandRover,New,2019,IV,88603.6042,RangeRoverSport
20070,30038753,Lexus,New,2016,IV,82594.0,GSF
20014,36302758,Ferrari,New,2019,IV,179188.0,488Spider
20028,36279867,MercedesBenz,New,2019,IV,175300.7744,AMGS63
20001,21685,Acura,New,2017,IV,103750.0,NSX
20005,52547,BMW,New,2019,IV,112378.0,NAME
20070,56307,Lexus,New,2020,IV,78215.0,RCF
20081,34293165,Porsche,New,2019,IV,88797.0108,718Boxster
20052,30001954,Cadillac,New,2019,IV,78653.75,ATSV
20005,20539,BMW,New,2019,IV,95170.3333,740
20066,36388217,Jaguar,New,2019,IV,82170.8278,IPACE
20005,49843,BMW,Used,2013,I,12372.875,ActiveHybrid3
20008,20303,Chrysler,Used,2016,I,13491.0698,200
20077,52670,Nissan,Used,2016,I,14515.4,0
20053,42324,Chevrolet,Used,2018,I,13084.9375,Sonic
20006,46183,Buick,Used,2014,I,12999.0,Verano
20085,30003493,Scion,Used,2016,I,14247.5,iM
20089,27321,Volkswagen,Used,2015,I,13721.1154,CC
20061,26509,GMC,Used,2013,I,14005.6667,Savana2500
20085,35969,Scion,Used,2015,I,10407.1667,iQ
20064,21221,Hyundai,Used,2016,II,22882.6452,Genesis
20005,22310,BMW,Used,2017,II,28599.0,0
20001,47843,Acura,Used,2016,II,16830.575,ILX
20028,36279957,MercedesBenz,Used,2018,II,29417.7143,Metris
20089,43344,Volkswagen,Used,2018,II,18107.75,Beetle
20066,22382,Jaguar,Used,2013,II,23203.4,XJ
20077,52192,Nissan,Used,2015,II,25234.2,NAME
20064,35963,Hyundai,Used,2015,II,25603.4615,Equus
20070,35964,Lexus,Used,2017,II,22981.625,CT200h
20049,20591,Audi,Used,2018,II,26679.0,A3
20006,21355,Buick,Used,2018,II,21895.25,LaCrosse
20070,21027,Lexus,Used,2017,II,25052.1429,ES350
20014,36318180,Ferrari,Used,2019,V,263537.2857,GTC4Lusso
20003,36298053,AstonMartin,New,2019,V,253397.2857,DB11
20003,52728,AstonMartin,New,2017,V,221200.0,Vanquish
20003,36298053,AstonMartin,New,2017,V,254439.0,DB11
20003,37363,AstonMartin,New,2019,V,275583.0,Rapide
20081,57448,Porsche,Used,2015,V,1165178.7,918Spyder
20014,48063,Ferrari,Used,2014,V,223329.3,458Spider
20051,21680,Bentley,New,2019,V,353756.6667,Mulsanne
20014,36302758,Ferrari,Used,2017,V,278519.2353,488Spider
20069,56867,Lamborghini,Used,2019,V,204560.0,Huracan
20014,30002053,Ferrari,Used,2014,V,361175.0,458Speciale
20037,21768,RollsRoyce,Used,2013,V,213796.0,PhantomCoupe
20014,36712387,Ferrari,Used,2018,V,242282.0,GTC4LussoT
20014,36712293,Ferrari,Used,2019,V,214844.0833,Portofino
20049,21778,Audi,New,2020,V,208088.0286,R8
20037,52656,RollsRoyce,New,2018,V,449225.0,Wraith
20014,52427,Ferrari,Used,2015,V,252754.4444,F12berlinetta
20003,52728,AstonMartin,New,2019,V,919776.0,Vanquish
20028,36279814,MercedesBenz,New,2019,V,266128.3333,AMGS65
20003,52728,AstonMartin,New,2018,V,561333.5,Vanquish
20028,36279814,MercedesBenz,New,2017,V,253312.5,AMGS65
20014,52427,Ferrari,Used,2013,V,232233.5,F12berlinetta
20037,56531,RollsRoyce,Used,2014,V,212107.0,Phantom
20014,36318180,Ferrari,Used,2017,V,214260.1111,GTC4Lusso
20014,35331199,Ferrari,Used,2017,V,258314.0,488GTB
20014,52427,Ferrari,Used,2014,V,238730.0,F12berlinetta
20014,35331199,Ferrari,Used,2018,V,273250.8,488GTB
20003,20957,AstonMartin,New,2019,V,352013.0435,DBS
20003,36298053,AstonMartin,Used,2019,V,265501.0,DB11
20037,52656,RollsRoyce,Used,2018,V,279900.0,Wraith
20028,36348301,MercedesBenz,New,2019,V,212702.2727,MaybachS650
20014,35331199,Ferrari,Used,2019,V,264521.375,488GTB
20003,36298053,AstonMartin,New,2018,V,247683.1538,DB11
20051,33535058,Bentley,New,2018,V,219362.5,Bentayga
20003,52728,AstonMartin,Used,2017,V,212444.0,Vanquish
20069,42843,Lamborghini,Used,2014,V,294472.1304,Aventador
20069,42843,Lamborghini,Used,2015,V,257799.0,Aventador
20014,35331199,Ferrari,Used,2017,V,248943.4571,488GTB
20037,21772,RollsRoyce,Used,2013,V,213252.1667,PhantomVI
20069,56867,Lamborghini,Used,2018,V,233799.2381,Huracan
20014,36604794,Ferrari,Used,2018,V,387848.0,812Superfast
20051,53407,Bentley,New,2017,V,215420.0,FlyingSpur
20069,42843,Lamborghini,Used,2018,V,375985.3077,Aventador
20014,48063,Ferrari,Used,2015,V,447575.5,458Spider
20028,36299623,MercedesBenz,Used,2017,V,219500.0,G5504x4Squared
20014,36604794,Ferrari,Used,2019,V,323983.5714,812Superfast
20014,36302758,Ferrari,Used,2019,V,313930.6667,488Spider
20014,40083,Ferrari,Used,2015,V,238495.4444,458Italia
20014,30002053,Ferrari,Used,2015,V,398776.0,458Speciale
20014,36302758,Ferrari,Used,2019,V,354283.8,488Spider
20037,56531,RollsRoyce,Used,2016,V,277952.25,Phantom
20037,21724,RollsRoyce,Used,2016,V,294990.0,PhantomDropheadCoupe
20028,36290351,MercedesBenz,Used,2019,V,206964.0526,AMGG63
20014,36604794,Ferrari,Used,2019,V,414911.875,812Superfast
20014,52427,Ferrari,Used,2017,V,598616.0667,F12berlinetta
20014,36712387,Ferrari,Used,2018,V,279150.0,GTC4LussoT
20014,36318180,Ferrari,Used,2018,V,252654.0909,GTC4Lusso
20037,52656,RollsRoyce,Used,2019,V,398888.0,Wraith
20037,56531,RollsRoyce,Used,2014,V,218990.0,Phantom
20014,33676107,Ferrari,Used,2014,V,2526800.0,LaFerrari
20014,52427,Ferrari,Used,2016,V,448900.0,F12berlinetta
20014,36302758,Ferrari,Used,2018,V,281162.3273,488Spider
20037,34281190,RollsRoyce,Used,2016,V,261613.0,Dawn
20014,35331199,Ferrari,Used,2016,V,226056.0,488GTB
20003,36298053,AstonMartin,Used,2019,V,218605.6667,DB11
20014,40083,Ferrari,Used,2014,V,238070.7143,458Italia
20069,42843,Lamborghini,Used,2017,V,329736.0,Aventador
20069,42843,Lamborghini,Used,2016,V,287053.25,Aventador
20037,21768,RollsRoyce,Used,2014,V,304916.6667,PhantomCoupe
20014,33676107,Ferrari,Used,2015,V,3600000.0,LaFerrari
20028,36290354,MercedesBenz,Used,2018,V,216893.5,AMGG65
20014,36302758,Ferrari,Used,2018,V,318909.8,488Spider
20037,21724,RollsRoyce,Used,2013,V,234370.5,PhantomDropheadCoupe
20014,52427,Ferrari,Used,2017,V,414448.5,F12berlinetta
20014,36604794,Ferrari,Used,2018,V,374503.0526,812Superfast
20014,20768,Ferrari,Used,2018,V,240337.8,California
20037,34281190,RollsRoyce,Used,2018,V,222589.7778,Dawn
20014,35331199,Ferrari,Used,2016,V,246341.4545,488GTB
20037,56531,RollsRoyce,New,2018,V,535540.0,Phantom
20028,36043,MercedesBenz,Used,2015,V,319937.5,SLSAMG
20014,52427,Ferrari,Used,2016,V,270583.6154,F12berlinetta
20069,42843,Lamborghini,Used,2013,V,286457.3333,Aventador
20003,52728,AstonMartin,Used,2018,V,396255.8889,Vanquish
20003,20957,AstonMartin,Used,2019,V,347589.0,DBS
20037,56531,RollsRoyce,Used,2013,V,213252.1667,Phantom
20014,36302758,Ferrari,Used,2016,V,284696.25,488Spider
20014,35331199,Ferrari,Used,2019,V,289923.75,488GTB
20037,56531,RollsRoyce,Used,2019,V,214108.3333,Phantom
20028,36299623,MercedesBenz,Used,2017,V,205745.2941,G5504x4Squared
20037,34281190,RollsRoyce,Used,2016,V,230860.7586,Dawn
20014,35331199,Ferrari,Used,2018,V,271736.7941,488GTB
20014,36318180,Ferrari,Used,2018,V,276738.6111,GTC4Lusso
20014,36318180,Ferrari,Used,2019,V,271598.3333,GTC4Lusso
20037,21724,RollsRoyce,Used,2016,V,310118.4,PhantomDropheadCoupe
20028,54427,MercedesBenz,Used,2014,V,333848.1429,SLSAMGBlackSeries
20014,30002053,Ferrari,Used,2014,V,363348.3333,458Speciale
20003,20957,AstonMartin,Used,2019,V,344899.5,DBS
20037,36640811,RollsRoyce,Used,2019,V,389991.0,Cullinan
20014,36302758,Ferrari,Used,2017,V,297802.2,488Spider
20069,56867,Lamborghini,Used,2016,V,204611.1667,Huracan
20051,21680,Bentley,New,2018,V,224665.8333,Mulsanne
20037,21768,RollsRoyce,Used,2016,V,395500.0,PhantomCoupe
20014,48063,Ferrari,Used,2014,V,221400.0,458Spider
20037,52656,RollsRoyce,Used,2017,V,273490.5,Wraith
20037,34281190,RollsRoyce,Used,2017,V,259944.4615,Dawn
20037,52656,RollsRoyce,Used,2017,V,204735.0,Wraith
20051,31863,Bentley,Used,2018,V,288786.0,ContinentalSupersports
20003,52728,AstonMartin,Used,2018,V,227921.875,Vanquish
20051,21680,Bentley,Used,2018,V,306015.6667,Mulsanne
20014,40083,Ferrari,Used,2015,V,249920.0,458Italia
20069,36629010,Lamborghini,Used,2019,V,230407.6316,Urus
47903,36296923,McLaren,New,2018,V,223710.0,570GT
20037,21724,RollsRoyce,Used,2015,V,289530.4,PhantomDropheadCoupe
20037,52656,RollsRoyce,Used,2016,V,200992.6667,Wraith
20014,36712293,Ferrari,Used,2019,V,257566.6667,Portofino
20037,36640811,RollsRoyce,Used,2019,V,219177.3077,Cullinan
20037,21724,RollsRoyce,Used,2014,V,282876.7143,PhantomDropheadCoupe
20037,21768,RollsRoyce,Used,2015,V,281223.0,PhantomCoupe
20014,48063,Ferrari,Used,2013,V,212933.3333,458Spider
20037,34281190,RollsRoyce,Used,2019,V,313623.4286,Dawn
20014,36318180,Ferrari,Used,2017,V,262869.8889,GTC4Lusso
20014,52427,Ferrari,Used,2015,V,247331.4737,F12berlinetta
20081,36323088,Porsche,New,2018,V,204397.6,PanameraeHybridSportTurismo
20028,36299623,MercedesBenz,Used,2018,V,223234.5,G5504x4Squared
